Gene_name,GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3,TB_AM1,TB_AM2,TB_AM3,TB_IM1,TB_IM2,TB_IM3
Rv2901c,Rv2901c,71.3718309,89.12707308,95.28605688,89.24280887,149.60099,65.26117672,106.9493365,153.7692877,162.5493219,109.4005835,124.2895738,141.5574068
Rv2908c,Rv2908c,9.446271737,23.45449292,7.684359426,0,2.822660188,42.41976487,40.93122753,14.82775274,24.08138103,24.98655303,18.69016147,11.38967641
Rv2910c,Rv2910c,22.04130072,26.58175864,22.28464234,57.11539768,0,0,19.14525159,24.16374521,15.05086314,10.12968366,18.69016147,10.57612809
Rv2912c,Rv2912c,27.28922946,34.39992294,26.89525799,46.40626061,28.22660188,0,21.78597594,15.9261048,21.0712084,26.33717752,39.24933908,28.47419102
Rv2913c,Rv2913c,64.02473066,67.23621302,79.14890209,89.24280887,173.5936016,102.7863533,71.29955764,79.08134796,52.678021,81.03746929,80.36769431,104.9477326
Rv2915c,Rv2915c,50.38011593,78.18164305,29.96900176,64.25482239,11.29064075,81.5764709,36.30995991,27.45880138,46.65767574,35.79154894,34.57679871,43.93160899
Rv2917,Rv2917,13.64461473,28.1453915,16.90559074,0,11.29064075,39.15670603,26.40724357,32.40138562,13.54577683,18.90874283,11.21409688,10.57612809
Rv2923c,Rv2923c,14.69420048,18.76359433,12.29497508,0,16.93596113,65.26117672,20.46561377,14.27857672,10.5356042,17.55811835,17.75565339,13.83032135
Rv2926c,Rv2926c,210.9667355,290.8357122,234.3729625,371.2500849,151.0123201,256.1501186,150.5212883,171.8920966,162.5493219,151.9452549,178.491042,166.7774045
Rv2927c,Rv2927c,70.32224515,68.79984589,87.60169746,135.6490695,97.38177649,110.9440004,194.7534213,182.8756172,204.6917388,94.54371417,99.05785577,97.62579777
Rv2929,Rv2929,9.446271737,1.563632861,3.842179713,0,0,0,23.76651921,18.67198494,14.29831999,9.454371417,15.88663725,14.64386966
Rv2943,Rv2943,23.09088647,28.1453915,21.51620639,46.40626061,35.28325235,71.78729439,58.09593585,73.58958769,103.8509557,52.67435504,97.18883963,89.49031462
Rv2949c,Rv2949c,473.3631726,325.2356351,667.0023982,187.4098986,414.9310476,535.1416491,288.499136,476.1356159,495.1733974,483.5235668,437.3497783,512.5354383
Rv2951c,Rv2951c,119.6527753,143.8542232,116.8022633,148.1430627,112.9064075,45.6828237,172.3072643,141.1382391,150.5086314,168.828061,165.407929,184.6754674
Rv2952,Rv2952,71.3718309,25.01812578,48.41146439,64.25482239,47.9852232,21.20988243,104.9687932,98.85168495,75.25431572,75.63497134,76.62966201,91.93095956
Rv2953,Rv2953,91.31396012,117.2724646,116.0338273,89.24280887,134.0763589,137.0484711,149.8611073,177.3838569,211.4646272,126.2833896,140.176211,117.1509573
Rv2954c,Rv2954c,49.33053018,106.3270346,127.5603665,89.24280887,80.44581536,76.68188264,141.2787531,121.9170781,129.437423,102.6474611,88.77826697,101.6935393
Rv2955c,Rv2955c,20.99171497,26.58175864,34.57961742,83.88824034,56.45320376,14.68376476,38.95068426,34.04891371,46.65767574,24.98655303,33.64229064,43.93160899
Rv2956,Rv2956,59.82638767,123.526996,73.76985049,3.569712355,38.10591254,8.15764709,117.5122339,90.06486851,81.27466097,78.33622031,60.74302477,78.10063821
Rv2957,Rv2957,25.19005797,37.52718866,34.57961742,0,131.2536987,190.8889419,44.89231407,99.95003701,51.92547785,60.77810197,69.15359743,65.08386518
Rv2958c,Rv2958c,31.48757246,40.65445439,26.89525799,0,11.29064075,40.78823545,33.66923555,17.02445685,8.277974729,20.25936732,20.55917761,18.71161124
Rv2959c,Rv2959c,16.79337198,3.127265722,22.28464234,0,0,35.89364719,45.55249516,23.61456918,30.85426944,12.15562039,20.55917761,11.38967641
Rv2960c,Rv2960c,0,1.563632861,0,0,11.29064075,0,2.640724357,0,0.752543157,1.350624488,0.934508073,0.813548315
Rv2961,Rv2961,0,0,0,0,0,0,0.660181089,2.745880138,0,1.350624488,0.934508073,3.254193259
Rv2962c,Rv2962c,15.74378623,42.21808725,32.27430959,76.74881563,28.22660188,47.31435312,41.59140862,21.9670411,24.83392419,20.25936732,14.95212917,10.57612809
Rv2963,Rv2963,22.04130072,32.83629008,15.36871885,28.55769884,11.29064075,6.526117672,56.11539258,32.40138562,14.29831999,12.15562039,11.21409688,10.57612809
Rv2964B,Rv2964B,4.198342994,0,0,0,16.93596113,0,1.980543268,0,0,0,0,0
Rv2966c,Rv2966c,2.099171497,6.254531444,19.21089857,0,0,3.263058836,12.5434407,10.43434452,17.30849262,8.779059173,7.476064587,17.08451461
Rv2968c,Rv2968c,8.396685988,25.01812578,26.89525799,26.77284266,60.68719404,22.84141185,58.09593585,36.24561782,69.98651362,47.27185709,43.92187945,45.55870562
Rv2969c,Rv2969c,89.21478863,59.41804872,81.45420992,178.4856177,76.21182508,179.468236,165.0452723,99.40086098,118.1492757,98.59558763,107.4684284,105.7612809
Rv2970A,Rv2970A,20.99171497,28.1453915,10.7581032,0,14.11330094,19.57835302,12.5434407,17.57363288,12.04069051,13.50624488,4.672540367,8.135483147
Rv2971,Rv2971,151.1403478,85.99980736,117.5706992,35.69712355,143.9556696,132.1538829,167.6859967,167.4986884,138.4679409,109.4005835,99.05785577,104.9477326
Rv2972c,Rv2972c,15.74378623,9.381797166,9.221231311,0,11.29064075,0,15.84434614,19.77033699,30.10172629,19.58405508,18.69016147,22.77935281
Rv2975A,Rv2975A,2.099171497,0,0,0,0,0,28.38778684,14.27857672,13.54577683,7.428434685,9.345080733,4.067741574
Rv2975c,Rv2975c,12.59502898,17.19996147,23.82151422,0,14.11330094,11.42070593,40.93122753,35.14726576,42.89495996,42.54467138,64.48105706,44.74515731
Rv2978c,Rv2978c,496.4540591,487.8534526,499.4833627,299.8558378,231.4581354,293.6752952,430.4380702,599.151046,486.1428795,1048.084603,1227.943608,1014.494748
Rv2979c,Rv2979c,231.9584504,240.7994606,247.4363735,128.5096448,172.1822715,109.312471,149.8611073,267.4487254,209.9595409,306.5917588,394.3624069,363.6560967
Rv2980,Rv2980,6.297514491,4.690898583,2.305307828,0,0,21.20988243,27.06742466,14.82775274,8.277974729,10.12968366,5.60704844,8.949031462
Rv2983,Rv2983,16.79337198,32.83629008,17.67402668,14.27884942,47.9852232,0,9.902716338,17.02445685,18.06103577,18.90874283,19.62466954,18.71161124
Rv2989,Rv2989,170.0328913,267.3812192,190.5721138,42.83654826,84.67980564,163.1529418,102.3280688,133.4497747,142.2306567,149.2440059,162.6044048,188.743209
Rv2990c,Rv2990c,177.3799915,121.9633632,202.8670889,98.16708976,263.9187276,412.7769427,267.3733411,330.0547925,269.4104503,325.5005016,346.7024952,410.0283506
Rv2991,Rv2991,30.43798671,26.58175864,24.58995016,21.41827413,25.40394169,0,19.80543268,16.47528083,37.62715786,14.18155713,14.0176211,13.01677304
Rv2993c,Rv2993c,32.53715821,25.01812578,39.95866902,57.11539768,21.16995141,151.7322359,99.68734447,95.00745276,100.8407831,70.23247338,65.41556513,56.94838203
Rv2994,Rv2994,50.38011593,79.74527591,66.08549107,0,47.9852232,83.20800031,79.8819118,55.46677878,64.71871152,106.0240223,94.38531541,64.27031686
Rv2997,Rv2997,6.297514491,20.32722719,13.83184697,60.68511003,16.93596113,16.31529418,19.80543268,19.22116096,11.28814736,16.20749386,10.27958881,13.83032135
Rv2998,Rv2998,0,0,3.842179713,0,2.822660188,0,5.941629803,12.63104863,18.81357893,5.402497953,12.14860495,12.20322472
Rv3000,Rv3000,9.446271737,6.254531444,4.610615656,0,0,19.57835302,7.922173071,1.098352055,2.257629472,4.727185709,5.60704844,9.762579777
Rv3004,Rv3004,6.297514491,18.76359433,8.452795369,0,2.822660188,0,19.14525159,20.86868905,38.37970102,16.8828061,19.62466954,26.03354607
Rv3005c,Rv3005c,98.66106036,103.1997688,82.22264586,180.2704739,139.7216793,106.0494122,200.03487,157.6135199,170.0747535,120.2055794,140.176211,122.0322472
Rv3007c,Rv3007c,22.04130072,53.16351728,13.83184697,0,7.05665047,0,18.4850705,13.72940069,24.08138103,15.53218161,15.88663725,17.08451461
Rv3008,Rv3008,46.18177294,14.07269575,36.88492525,57.11539768,64.92118432,34.26211778,34.98959773,52.17172261,57.9458231,34.44092445,35.51130679,33.3554809
Rv3013,Rv3013,5.247928743,0,8.452795369,62.46996621,19.75862132,0,9.242535249,3.844232193,10.5356042,6.753122441,9.345080733,8.949031462
Rv3015c,Rv3015c,37.78508695,21.89086005,23.05307828,16.0637056,8.467980564,1.631529418,27.72760575,36.24561782,18.06103577,36.46686118,22.42819376,42.30451237
Rv3026c,Rv3026c,93.41313162,54.72715014,32.27430959,0,22.5812815,55.47200021,8.58235416,14.82775274,2.257629472,2.701248976,4.672540367,4.067741574
Rv3027c,Rv3027c,52.47928743,15.63632861,33.81118148,67.82453474,42.33990282,0,9.242535249,12.63104863,34.61698523,10.12968366,7.476064587,21.15225618
Rv3030,Rv3030,19.94212922,32.83629008,16.90559074,24.98798648,5.645320376,3.263058836,59.41629803,26.36044932,33.11189892,31.06436323,28.0352422,24.40644944
Rv3031,Rv3031,16.79337198,53.16351728,27.66369393,83.88824034,67.74384451,78.31341206,72.61991981,38.99149795,72.24414309,83.73871827,73.82613779,72.40580001
Rv3032,Rv3032,27.28922946,23.45449292,20.74777045,3.569712355,2.822660188,0,53.47466823,26.36044932,36.12207154,56.05091626,29.90425835,43.11806068
Rv3032A,Rv3032A,2.099171497,0,2.305307828,0,0,0,8.58235416,3.844232193,6.020345257,5.402497953,1.869016147,6.508386518
Rv3033,Rv3033,9.446271737,0,5.379051598,0,2.822660188,8.15764709,11.22307852,11.53269658,7.525431572,5.402497953,1.869016147,6.508386518
Rv3034c,Rv3034c,94.46271737,137.5996918,72.23297861,49.97597297,12.70197085,97.89176508,87.80408487,98.85168495,109.1187578,85.764655,84.1057266,100.879991
Rv3035,Rv3035,17.84295773,56.290783,20.74777045,0,23.9926116,0,54.7950304,45.58161028,36.12207154,38.49279791,39.24933908,35.79612585
Rv3036c,Rv3036c,23.09088647,34.39992294,41.4955409,14.27884942,95.97044639,27.7360001,30.3683301,43.38490617,51.92547785,46.59654484,53.26696018,47.18580225
Rv3037c,Rv3037c,30.43798671,167.3087161,86.83326152,153.4976313,86.09113573,94.62870624,101.0077066,96.10580482,91.05772202,162.7502508,174.7530097,160.269018
Rv3038c,Rv3038c,137.4957331,117.2724646,172.1296511,39.2668359,117.1403978,61.99811788,130.7158557,103.2450932,103.8509557,152.6205672,163.5389128,165.9638562
Rv3040c,Rv3040c,30.43798671,3.127265722,5.379051598,0,55.04187367,48.94588254,31.02851119,12.08187261,33.86444207,23.63592854,22.42819376,24.40644944
Rv3041c,Rv3041c,22.04130072,20.32722719,30.7374377,0,14.11330094,0,39.61086535,41.73737809,24.83392419,30.38905098,31.77327449,27.6606427
Rv3046c,Rv3046c,65.07431641,75.05437733,34.57961742,19.63341795,29.63793197,0,21.78597594,12.63104863,3.762715786,12.15562039,14.0176211,5.694838203
Rv3047c,Rv3047c,22.04130072,0,8.452795369,0,2.822660188,40.78823545,19.14525159,31.8522096,21.0712084,18.90874283,26.16622605,36.60967416
Rv3049c,Rv3049c,280.2393949,312.7265722,342.7224304,203.4736042,292.1453295,298.5698835,299.7222145,558.51202,451.5258943,357.2401771,413.9870765,451.5193147
Rv3050c,Rv3050c,285.4873236,348.690128,355.0174055,292.7164131,361.3005041,256.1501186,231.7235623,356.9644179,331.8715323,317.3967547,294.3700431,303.4535214
Rv3054c,Rv3054c,200.470878,98.50887025,190.5721138,174.9159054,151.0123201,115.8385887,25.74706248,12.08187261,6.772888415,59.42747748,53.26696018,47.99935057
Rv3055,Rv3055,11.54544323,6.254531444,11.52653914,1.784856177,32.46059216,0,11.88325961,9.335992468,3.010172629,12.83093264,5.60704844,17.89806292
Rv3057c,Rv3057c,43.03301569,54.72715014,39.19023307,49.97597297,25.40394169,14.68376476,59.41629803,49.9750185,44.40004627,32.41498772,59.80851669,60.20257529
Rv3058c,Rv3058c,51.42970168,20.32722719,29.96900176,24.98798648,22.5812815,57.10352963,90.44480922,44.48325823,51.17293469,43.89529586,37.38032293,52.06709214
Rv3060c,Rv3060c,292.8344238,315.8538379,288.1634785,214.1827413,285.088679,285.5176481,115.5316906,180.129737,194.9086777,149.9193182,193.4431712,238.3696562
Rv3064c,Rv3064c,30.43798671,1.563632861,17.67402668,24.98798648,19.75862132,0,12.5434407,4.942584248,3.010172629,13.50624488,5.60704844,15.45741798
Rv3066,Rv3066,28.33881521,14.07269575,8.452795369,0,8.467980564,16.31529418,9.902716338,14.82775274,18.81357893,12.15562039,10.27958881,29.28773933
Rv3067,Rv3067,2.099171497,17.19996147,0,0,0,37.52517661,8.58235416,11.53269658,6.020345257,4.051873464,7.476064587,6.508386518
Rv3071,Rv3071,18.89254347,17.19996147,30.7374377,0,2.822660188,14.68376476,27.72760575,18.12280891,32.35935576,34.44092445,28.96975027,25.21999776
Rv3072c,Rv3072c,16.79337198,3.127265722,3.842179713,23.20313031,18.34729122,3.263058836,7.922173071,13.18022466,15.8034063,12.15562039,10.27958881,14.64386966
Rv3073c,Rv3073c,15.74378623,12.50906289,9.989667254,0,0,0,7.922173071,10.43434452,18.81357893,8.103746929,11.21409688,17.08451461
Rv3074,Rv3074,449.2227004,753.671039,465.6721812,426.5806264,244.1601063,275.7284716,279.9167818,239.440748,174.5900125,263.3717752,239.2340668,211.5225618
Rv3075c,Rv3075c,88.16520288,128.2178946,126.0234946,158.8521998,127.0197085,228.4141185,168.3461777,137.2940069,127.9323367,102.6474611,128.9621141,130.9812787
Rv3076,Rv3076,30.43798671,34.39992294,13.83184697,124.9399324,25.40394169,4.894588254,27.72760575,24.71292124,12.79323367,14.85686937,21.49368569,10.57612809
Rv3077,Rv3077,13.64461473,60.98168158,36.1164893,0,32.46059216,65.26117672,69.31901437,29.10632946,20.31866524,18.23343059,28.0352422,21.9658045
Rv3079c,Rv3079c,5.247928743,6.254531444,5.379051598,0,0,65.26117672,12.5434407,13.72940069,6.020345257,7.428434685,14.0176211,9.762579777
Rv3081,Rv3081,22.04130072,18.76359433,39.95866902,42.83654826,28.22660188,16.31529418,22.44615703,17.02445685,12.04069051,16.20749386,23.36270183,18.71161124
Rv3083,Rv3083,2220.923444,1873.232168,3621.638598,812.1095607,1520.002511,1675.580712,154.4823749,760.0596221,582.4684037,314.6955057,224.2819376,161.0825663
Rv3085,Rv3085,129.0990471,206.3995377,381.9126635,60.68511003,146.7783298,97.89176508,42.25158971,177.3838569,162.5493219,80.36215704,69.15359743,46.37225394
Rv3087,Rv3087,62.97514491,71.92711161,101.4335444,0,71.97783479,66.89270613,106.2891554,143.8841192,127.9323367,98.59558763,88.77826697,56.13483372
Rv3090,Rv3090,5.247928743,0,2.305307828,0,12.70197085,0,19.14525159,7.688464385,10.5356042,10.80499591,13.08311303,7.321934832
Rv3091,Rv3091,108.1073321,125.0906289,78.38046615,53.54568532,84.67980564,166.4160006,128.7353124,143.8841192,154.2713472,107.3746468,109.3374446,109.8290225
Rv3092c,Rv3092c,126.9998756,178.2541462,110.6547757,98.16708976,87.50246583,135.4169417,143.2592964,141.6874151,283.7087703,186.3861794,205.5917761,218.8444967
Rv3094c,Rv3094c,28.33881521,56.290783,33.04274553,8.924280887,50.80788338,37.52517661,69.97919546,89.51569249,173.0849262,123.5821407,128.027606,167.5909528
Rv3095,Rv3095,52.47928743,53.16351728,81.45420992,66.03967856,95.97044639,52.20894137,44.89231407,66.45029933,79.76957466,56.7262285,67.28458128,110.6425708
Rv3096,Rv3096,38.8346727,28.1453915,37.65336119,14.27884942,11.29064075,35.89364719,87.14390378,82.92558016,107.6136715,58.75216523,54.20146825,82.16837979
Rv3098A,Rv3098A,30.43798671,39.09082153,40.72710496,0,107.2610871,0,38.29050317,30.75385754,24.83392419,23.63592854,35.51130679,40.67741574
Rv3098B,Rv3098B,45.13218719,15.63632861,45.33772061,1.784856177,36.69458244,19.57835302,8.58235416,5.491760275,11.28814736,6.753122441,9.345080733,2.440644944
Rv3098c,Rv3098c,9.446271737,21.89086005,10.7581032,0,0,3.263058836,4.621267625,6.59011233,0,6.077810197,4.672540367,9.762579777
Rv3099c,Rv3099c,47.23135868,76.61801019,53.79051598,42.83654826,50.80788338,145.2061182,113.5511473,95.00745276,87.29500623,64.15466319,66.35007321,72.40580001
Rv3103c,Rv3103c,10.49585749,29.70902436,13.06341102,21.41827413,0,0,15.18416505,18.67198494,27.84409682,18.23343059,24.29720991,20.33870787
Rv3113,Rv3113,0,0,2.305307828,3.569712355,0,9.789176508,0,0,0.752543157,0.675312244,0,0
Rv3120,Rv3120,18.89254347,34.39992294,29.96900176,78.53367181,32.46059216,0,50.83394387,49.9750185,32.35935576,43.21998362,40.18384715,26.03354607
Rv3122,Rv3122,46.18177294,62.54531444,56.86425975,33.91226737,110.0837473,45.6828237,40.27104644,18.12280891,57.9458231,31.73967547,48.59441981,46.37225394
Rv3123,Rv3123,17.84295773,42.21808725,25.35838611,0,53.63054357,22.84141185,56.11539258,25.81127329,38.37970102,36.46686118,41.11835523,34.16902922
Rv3126c,Rv3126c,17.84295773,14.07269575,19.97933451,28.55769884,5.645320376,3.263058836,1.980543268,2.745880138,0.752543157,2.025936732,6.541556513,5.694838203
Rv3127,Rv3127,2397.25385,1307.197072,1692.864382,869.2249584,788.9335225,685.2423555,233.0439245,311.9319836,330.366446,524.7176136,355.1130679,267.6573955
Rv3129,Rv3129,8.396685988,0,1.536871885,0,0,13.05223534,3.961086535,7.688464385,5.2678021,6.077810197,7.476064587,4.067741574
Rv3131,Rv3131,8242.396883,4914.498082,5631.098588,3650.030883,2431.721752,2202.564714,604.7258777,516.2254659,441.7428333,1618.723449,1035.434945,921.7502406
Rv3134c,Rv3134c,2892.658323,2368.903784,2624.97718,1417.175805,1141.766046,1102.913887,551.9113906,627.7081995,450.020808,1335.767619,1117.671656,868.0560518
Rv3136A,Rv3136A,4.198342994,0,3.07374377,0,0,32.63058836,9.242535249,6.59011233,4.515258943,0.675312244,2.80352422,0.813548315
Rv3137,Rv3137,89.21478863,78.18164305,76.07515832,180.2704739,169.3596113,225.1510597,42.25158971,90.06486851,100.0882399,61.45341421,71.95712165,47.99935057
Rv3142c,Rv3142c,70.32224515,67.23621302,67.62236295,48.19111679,70.5665047,44.05129428,47.53303842,29.65550549,30.10172629,49.97310606,36.44581486,56.94838203
Rv3143,Rv3143,0,0,8.452795369,0,0,19.57835302,10.56289743,0.549176028,0,2.025936732,4.672540367,8.135483147
Rv3160c,Rv3160c,39.88425845,29.70902436,46.10615656,67.82453474,94.5591163,68.52423555,397.4290157,60.40936303,243.0714398,41.19404689,54.20146825,95.99870114
Rv3161c,Rv3161c,188.9254347,115.7088317,213.625192,199.9038919,340.1305527,199.046589,861.5363214,196.0558418,513.2344332,83.06340602,115.8790011,248.132236
Rv3162c,Rv3162c,8.396685988,18.76359433,9.221231311,0,25.40394169,0,7.922173071,11.53269658,20.31866524,9.454371417,13.08311303,13.83032135
Rv3163c,Rv3163c,49.33053018,21.89086005,38.42179713,64.25482239,77.62315517,63.6296473,34.98959773,37.8931459,41.38987364,21.60999181,41.11835523,31.72838427
Rv3165c,Rv3165c,3.148757246,4.690898583,7.684359426,0,14.11330094,0,7.922173071,6.59011233,3.762715786,6.753122441,9.345080733,5.694838203
Rv3166c,Rv3166c,18.89254347,15.63632861,16.90559074,23.20313031,11.29064075,8.15764709,23.76651921,13.72940069,26.3390105,23.63592854,22.42819376,19.52515955
Rv3167c,Rv3167c,11.54544323,12.50906289,3.07374377,46.40626061,19.75862132,0,2.640724357,11.53269658,9.783061043,3.37656122,6.541556513,0
Rv3168,Rv3168,6.297514491,21.89086005,7.684359426,85.67309652,28.22660188,0,26.40724357,13.72940069,5.2678021,13.50624488,5.60704844,14.64386966
Rv3169,Rv3169,23.09088647,14.07269575,15.36871885,130.294501,42.33990282,11.42070593,55.45521149,21.9670411,15.8034063,20.93467957,13.08311303,17.89806292
Rv3172c,Rv3172c,38.8346727,54.72715014,50.71677221,83.88824034,73.38916489,65.26117672,39.61086535,69.7453555,66.22379783,32.41498772,59.80851669,74.84644495
Rv3173c,Rv3173c,323.2724106,484.7261869,433.3978716,589.0025385,265.3300577,518.8263549,140.618572,208.6868905,218.9900587,147.8933815,160.7353886,314.8431978
Rv3174,Rv3174,15.74378623,18.76359433,26.12682205,1.784856177,50.80788338,35.89364719,19.80543268,40.08985001,57.19327995,33.09029996,57.93950055,80.54128316
Rv3175,Rv3175,14.69420048,6.254531444,16.90559074,0,26.81527179,0,12.5434407,15.37692877,21.82375156,40.51873464,35.51130679,47.18580225
Rv3177,Rv3177,10.49585749,10.94543003,26.89525799,16.0637056,73.38916489,97.89176508,20.46561377,58.76183494,33.11189892,19.58405508,22.42819376,63.45676855
Rv3178,Rv3178,7.34710024,0,2.305307828,0,0,0,1.980543268,6.59011233,18.06103577,8.103746929,2.80352422,9.762579777
Rv3179,Rv3179,10.49585749,21.89086005,9.221231311,0,4.233990282,44.05129428,9.242535249,5.491760275,2.257629472,4.727185709,15.88663725,7.321934832
Rv3180c,Rv3180c,0,1.563632861,3.07374377,0,0,22.84141185,7.922173071,1.647528083,6.772888415,2.701248976,5.60704844,4.067741574
